taxonKey,vernacularName,language,source,sourceTaxonKey,preferred,country,area
3039454,brakald,nor,Nordic plant uses from Gunnerus and Høeg,164941235,NA,NA,NA
3039454,brakald,nor,Nordic plant uses from Gunnerus and Høeg,164941238,NA,NA,NA
3039454,brakald,nor,Nordic plant uses from Gunnerus and Høeg,164941233,NA,NA,NA
3039454,brakved,swe,GRIN Taxonomy,101421002,NA,NA,NA
3039454,frangula,eng,GRIN Taxonomy,101421002,NA,NA,NA
3039454,frangula,,Global Invasive Species Database,100222390,NA,NA,NA
3039454,glossy buckthorn,eng,Integrated Taxonomic Information System (ITIS),102296191,NA,NA,NA
3039454,glossy buckthorn,,Global Invasive Species Database,100222390,NA,NA,NA
3039454,glossy buckthorn,,NCBI Taxonomy,103169963,NA,NA,NA
3039454,glossy buckthorn,eng,GRIN Taxonomy,101421002,NA,NA,NA
3039454,hunde-hæg,nor,Nordic plant uses from Gunnerus and Høeg,164941237,NA,NA,NA
3039454,hunde-hæg,nor,Nordic plant uses from Gunnerus and Høeg,164941233,NA,NA,NA
3039454,hunde-hæg,nor,Nordic plant uses from Gunnerus and Høeg,164941234,NA,NA,NA
3039454,hunde-hæg,nor,Nordic plant uses from Gunnerus and Høeg,164941235,NA,NA,NA
3039454,hunde-hæg,nor,Nordic plant uses from Gunnerus and Høeg,164941236,NA,NA,NA
3039454,hunde-hæg,nor,Nordic plant uses from Gunnerus and Høeg,164941238,NA,NA,NA
3039454,nerprun bourdaine,,Global Invasive Species Database,100222390,NA,NA,NA
3039454,olsu-hæk,nor,Nordic plant uses from Gunnerus and Høeg,164941237,NA,NA,NA
3039454,olsu-hæk,nor,Nordic plant uses from Gunnerus and Høeg,164941234,NA,NA,NA
3039454,olsu-hæk,nor,Nordic plant uses from Gunnerus and Høeg,164941235,NA,NA,NA
3039454,olsu-hæk,nor,Nordic plant uses from Gunnerus and Høeg,164941238,NA,NA,NA
3039454,olsu-hæk,nor,Nordic plant uses from Gunnerus and Høeg,164941236,NA,NA,NA
3039454,olsu-hæk,nor,Nordic plant uses from Gunnerus and Høeg,164941233,NA,NA,NA
3039454,troldkierring-hæg,nor,Nordic plant uses from Gunnerus and Høeg,164941235,NA,NA,NA
3039454,troldkierring-hæg,nor,Nordic plant uses from Gunnerus and Høeg,164941237,NA,NA,NA
3039454,troldkierring-hæg,nor,Nordic plant uses from Gunnerus and Høeg,164941236,NA,NA,NA
3039454,troldkierring-hæg,nor,Nordic plant uses from Gunnerus and Høeg,164941233,NA,NA,NA
3039454,troldkierring-hæg,nor,Nordic plant uses from Gunnerus and Høeg,164941238,NA,NA,NA
3039454,troldkierring-hæg,nor,Nordic plant uses from Gunnerus and Høeg,164941234,NA,NA,NA
3039454,trolhæg,nor,Nordic plant uses from Gunnerus and Høeg,164941233,NA,NA,NA
3039454,trolhæg,nor,Nordic plant uses from Gunnerus and Høeg,164941237,NA,NA,NA
3039454,trolhæg,nor,Nordic plant uses from Gunnerus and Høeg,164941234,NA,NA,NA
3039454,trolhæg,nor,Nordic plant uses from Gunnerus and Høeg,164941236,NA,NA,NA
3039454,trolhæg,nor,Nordic plant uses from Gunnerus and Høeg,164941235,NA,NA,NA
3039454,trolhæg,nor,Nordic plant uses from Gunnerus and Høeg,164941238,NA,NA,NA
3039454,Alder Buckthorn,eng,United Kingdom Species Inventory (UKSI),180069494,TRUE,NA,NA
3039454,Glossy Buckthorn,eng,The IUCN Red List of Threatened Species,176783599,TRUE,NA,NA
3039454,Sporkehout,nld,Checklist Dutch Species Register - Nederlands Soortenregister,152476008,TRUE,NA,NA
3039454,brakved,swe,Dyntaxa. Svensk taxonomisk databas,160020866,TRUE,SE,NA
3039454,glossy buckthorn,eng,Database of Vascular Plants of Canada (VASCAN),100024706,TRUE,NA,NA
3039454,nerprun bourdaine,fra,Database of Vascular Plants of Canada (VASCAN),100024706,TRUE,NA,NA
3039454,Alder Buckthorn,eng,The IUCN Red List of Threatened Species,176783599,FALSE,NA,NA
3039454,Alno Nero,ita,The IUCN Red List of Threatened Species,176783599,FALSE,NA,NA
3039454,Brauwydd,cym,United Kingdom Species Inventory (UKSI),180069494,FALSE,NA,NA
3039454,Breaking Buckthorn,eng,Martha's Vineyard species checklist,202605308,FALSE,NA,NA
3039454,Breaking Buckthorn,eng,The IUCN Red List of Threatened Species,176783599,FALSE,NA,NA
3039454,Breaking Buckthorn,eng,Checklist of Vermont Species,160781643,FALSE,US,NA
3039454,Breuwydd,cym,United Kingdom Species Inventory (UKSI),180069494,FALSE,NA,NA
3039454,Breuwydden,cym,United Kingdom Species Inventory (UKSI),180069494,FALSE,NA,NA
3039454,Breuwydden,cym,United Kingdom Species Inventory (UKSI),180069494,FALSE,NA,NA
3039454,European Alder Buckthorn,eng,Martha's Vineyard species checklist,202605308,FALSE,NA,NA
3039454,European Alder Buckthorn,eng,Checklist of Vermont Species,160781643,FALSE,US,NA
3039454,European alder buckthorn,eng,Database of Vascular Plants of Canada (VASCAN),100024706,FALSE,NA,NA
3039454,Frangola commune,fra,The IUCN Red List of Threatened Species,176783599,FALSE,NA,NA
3039454,Glossy False Buckthorn,eng,Martha's Vineyard species checklist,202605308,FALSE,NA,NA
3039454,Glossy False Buckthorn,eng,Checklist of Vermont Species,160781643,FALSE,US,NA
3039454,Nerprun bourdaine,fra,The IUCN Red List of Threatened Species,176783599,FALSE,NA,NA
3039454,Rhafnwydden,cym,United Kingdom Species Inventory (UKSI),180069494,FALSE,NA,NA
3039454,alder buckthorn,eng,Database of Vascular Plants of Canada (VASCAN),100024706,FALSE,NA,NA
3039454,aulne noir,fra,Database of Vascular Plants of Canada (VASCAN),100024706,FALSE,NA,NA
3039454,bourdaine,fra,Database of Vascular Plants of Canada (VASCAN),100024706,FALSE,NA,NA
3039454,bourgène,fra,Database of Vascular Plants of Canada (VASCAN),100024706,FALSE,NA,NA
3039454,glossy false buckthorn,eng,Database of Vascular Plants of Canada (VASCAN),100024706,FALSE,NA,NA
8286637,Cascara Buckthorn,eng,The IUCN Red List of Threatened Species,176783591,TRUE,NA,NA
8286637,cascara buckthorn,eng,Database of Vascular Plants of Canada (VASCAN),100024708,TRUE,NA,NA
8286637,nerprun cascara,fra,Database of Vascular Plants of Canada (VASCAN),100024708,TRUE,NA,NA
8286637,Bearberry,eng,The IUCN Red List of Threatened Species,176783591,FALSE,NA,NA
8286637,Bearwood,eng,The IUCN Red List of Threatened Species,176783591,FALSE,NA,NA
8286637,Chittam Bark,eng,The IUCN Red List of Threatened Species,176783591,FALSE,NA,NA
8286637,Nerprun cascara,fra,The IUCN Red List of Threatened Species,176783591,FALSE,NA,NA
8286637,Pursh's buckthorn,eng,Database of Vascular Plants of Canada (VASCAN),100024708,FALSE,NA,NA
8286637,cascara,eng,Database of Vascular Plants of Canada (VASCAN),100024708,FALSE,NA,NA
8286637,cascara false buckthorn,eng,Database of Vascular Plants of Canada (VASCAN),100024708,FALSE,NA,NA
8286637,frangula cascara,fra,Database of Vascular Plants of Canada (VASCAN),100024708,FALSE,NA,NA
8286637,western buckthorn,eng,Database of Vascular Plants of Canada (VASCAN),100024708,FALSE,NA,NA
2736747,palmeira-ráfia,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,164164040,NA,NA,NA
2736747,rattan palm,,NCBI Taxonomy,103027104,NA,NA,NA
2736737,liten buskpalm,swe,GRIN Taxonomy,101316691,NA,NA,NA
2736737,niedere Steckenpalme,deu,GRIN Taxonomy,101316691,NA,NA,NA
2736737,palmeira-ráfia,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,164164041,NA,NA,NA
2736737,rapis,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,164164041,NA,NA,NA
2736737,rattan palm,eng,GRIN Taxonomy,101316691,NA,NA,NA
2736737,reed rhapis,eng,GRIN Taxonomy,101316691,NA,NA,NA
2736737,slender lady palm,eng,GRIN Taxonomy,101316691,NA,NA,NA
2739138,Norfolk Island palm,eng,GRIN Taxonomy,101315343,NA,NA,NA
2739138,Norfolkpalme,deu,GRIN Taxonomy,101315343,NA,NA,NA
3190553,Chinese gall,eng,GRIN Taxonomy,101308314,NA,NA,NA
3190553,Chinese sumac,eng,Integrated Taxonomic Information System (ITIS),102301589,NA,NA,NA
3190553,Chinese sumac,eng,GRIN Taxonomy,101308314,NA,NA,NA
3190553,"Chinese sumac, True rhus, Chinese gall",,The Woody Plants of Korea (한국의 수목),114099308,NA,NA,NA
3190553,Gallen-Sumach,deu,GRIN Taxonomy,101308314,NA,NA,NA
3190553,nutgall,eng,GRIN Taxonomy,101308314,NA,NA,NA
3190553,nutgalltree,eng,GRIN Taxonomy,101308314,NA,NA,NA
3190553,붉나무,,The Woody Plants of Korea (한국의 수목),114099308,NA,NA,NA
3190553,붉나무,,Korean Peninsula Flora,124494398,NA,NA,NA
3190544,Red Sumac,eng,Martha's Vineyard species checklist,202603998,NA,NA,NA
3190544,Red Sumac,eng,Checklist of Vermont Species,160779602,NA,US,NA
3190544,Scarlet Sumac,eng,Checklist of Vermont Species,160779602,NA,US,NA
3190544,Scarlet Sumac,eng,Martha's Vineyard species checklist,202603998,NA,NA,NA
3190544,Scarlet Sumach,eng,Martha's Vineyard species checklist,202603998,NA,NA,NA
3190544,Scarlet Sumach,eng,Checklist of Vermont Species,160779602,NA,US,NA
3190544,Scharlach-Sumach,deu,GRIN Taxonomy,101308321,NA,NA,NA
3190544,Smooth Sumac,eng,Martha's Vineyard species checklist,202603998,NA,NA,NA
3190544,Smooth Sumac,eng,Checklist of Vermont Species,160779602,NA,US,NA
3190544,Smooth Sumach,eng,Checklist of Vermont Species,160779602,NA,US,NA
3190544,Smooth Sumach,eng,Martha's Vineyard species checklist,202603998,NA,NA,NA
3190544,Smooth sumac,,Catalogue of Life Checklist,171366005,NA,NA,NA
3190544,Sumac glabre,fra,DAISIE - Inventory of alien invasive species in Europe,159510691,NA,NA,NA
3190544,Upland Sumach,eng,Martha's Vineyard species checklist,202603998,NA,NA,NA
3190544,Upland Sumach,eng,Checklist of Vermont Species,160779602,NA,US,NA
3190544,Vinaigrier,fra,DAISIE - Inventory of alien invasive species in Europe,159510691,NA,NA,NA
3190544,Vinegar-Bush,eng,Checklist of Vermont Species,160779602,NA,US,NA
3190544,Vinegar-Bush,eng,Martha's Vineyard species checklist,202603998,NA,NA,NA
3190544,Vinegar-Tree,eng,Checklist of Vermont Species,160779602,NA,US,NA
3190544,Vinegar-Tree,eng,Martha's Vineyard species checklist,202603998,NA,NA,NA
3190544,gladde sumak,afr,GRIN Taxonomy,101308321,NA,NA,NA
3190544,korallsumak,swe,GRIN Taxonomy,101308321,NA,NA,NA
3190544,red sumac,,NCBI Taxonomy,103115055,NA,NA,NA
3190544,red sumac,eng,GRIN Taxonomy,101308321,NA,NA,NA
3190544,scarlet sumac,eng,GRIN Taxonomy,101308321,NA,NA,NA
3190544,scarlet sumach,eng,GRIN Taxonomy,101308321,NA,NA,NA
3190544,smooth sumac,,NCBI Taxonomy,103115055,NA,NA,NA
3190544,smooth sumac,eng,GRIN Taxonomy,101308321,NA,NA,NA
3190544,smooth sumac,eng,Integrated Taxonomic Information System (ITIS),102301600,NA,NA,NA
3190544,smooth sumach,eng,GRIN Taxonomy,101308321,NA,NA,NA
3190544,sumac glabre,fra,Integrated Taxonomic Information System (ITIS),102301600,NA,NA,NA
3190544,upland sumach,eng,GRIN Taxonomy,101308321,NA,NA,NA
3190544,vinegar-bush,eng,GRIN Taxonomy,101308321,NA,NA,NA
3190544,vinegar-tree,,NCBI Taxonomy,103115055,NA,NA,NA
3190544,vinegar-tree,eng,GRIN Taxonomy,101308321,NA,NA,NA
3190544,smooth sumac,eng,Database of Vascular Plants of Canada (VASCAN),100026925,TRUE,NA,NA
3190544,sumac glabre,fra,Database of Vascular Plants of Canada (VASCAN),100026925,TRUE,NA,NA
3190544,scarlet sumac,eng,Database of Vascular Plants of Canada (VASCAN),100026925,FALSE,NA,NA
5421370,African sumac,eng,GRIN Taxonomy,101308357,NA,NA,NA
5421370,African sumac,,NCBI Taxonomy,103115182,NA,NA,NA
5421370,African sumac,,Catalogue of Life Checklist,171368557,NA,NA,NA
5421370,Bastard Willow,,Catalogue of Life Checklist,171368557,NA,NA,NA
5421370,Cashew,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",205115225,NA,US,conterminous 48 United States
5421370,Karroo-tree,,Catalogue of Life Checklist,171368557,NA,NA,NA
5421370,karee,,NCBI Taxonomy,103115182,NA,NA,NA
5421370,karee,afr,GRIN Taxonomy,101308357,NA,NA,NA
5421370,western karee,eng,GRIN Taxonomy,101308357,NA,NA,NA
5421370,willow rhus,eng,GRIN Taxonomy,101308357,NA,NA,NA
3190559,Prairie sumac,,Catalogue of Life Checklist,171366108,NA,NA,NA
3190559,prairie sumac,eng,Integrated Taxonomic Information System (ITIS),102301611,NA,NA,NA
3190538,Almindelig hjortetakstræ,dan,National checklist of all species occurring in Denmark,168561165,NA,DK,NA
3190538,Essigbaum,deu,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,Essigbaum,deu,GRIN Taxonomy,101308342,NA,NA,NA
3190538,Essigbaum,deu,Catalogue of Life Checklist,171366377,NA,NA,NA
3190538,Fluweelboom,nld,Invasive Alien Species in Belgium - HARMONIA database,113794829,NA,BE,NA
3190538,Hirschkolben-Sumach,deu,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,Hjortetaktræ,dan,National checklist of all species occurring in Denmark,168561165,NA,DK,NA
3190538,Kolben-Sumach,deu,GRIN Taxonomy,101308342,NA,NA,NA
3190538,Kolben-Sumach,deu,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,"Kolben-Sumach, Essigbaum",deu,"Taxon list of vascular plants from Bavaria, Germany compiled in the context of the BFL project",116786732,NA,DE,NA
3190538,Sommacco maggiore,ita,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,Stag'S-Horn Sumach,eng,Checklist of Vermont Species,160779604,NA,US,NA
3190538,Stag'S-Horn Sumach,eng,Martha's Vineyard species checklist,202603996,NA,NA,NA
3190538,Stag's-horn Sumach,eng,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,Staghorn Sumac,eng,Checklist of Vermont Species,160779604,NA,US,NA
3190538,Staghorn Sumac,eng,Martha's Vineyard species checklist,202603996,NA,NA,NA
3190538,Staghorn sumac,eng,Invasive Alien Species in Belgium - HARMONIA database,113794829,NA,BE,NA
3190538,Staghorn sumac,eng,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,Staghorn sumac,eng,Catalogue of Life Checklist,171366377,NA,NA,NA
3190538,Sumac,fra,Invasive Alien Species in Belgium - HARMONIA database,113794829,NA,BE,NA
3190538,Sumac,fra,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,Sumac Amarante,fra,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,Sumach,deu,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,Sumak octowiec,pol,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,Velvet Sumac,eng,Checklist of Vermont Species,160779604,NA,US,NA
3190538,Velvet Sumac,eng,Martha's Vineyard species checklist,202603996,NA,NA,NA
3190538,Virginia Sumac,eng,Checklist of Vermont Species,160779604,NA,US,NA
3190538,Virginia Sumac,eng,Martha's Vineyard species checklist,202603996,NA,NA,NA
3190538,Virginia sumac,eng,GRIN Taxonomy,101308342,NA,NA,NA
3190538,amerikai ecetfa,hun,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,harilik sumahh,est,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,parastais etiķkoks,lav,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,rönnsumak,swe,GRIN Taxonomy,101308342,NA,NA,NA
3190538,stag's-horn sumach,eng,GRIN Taxonomy,101308342,NA,NA,NA
3190538,staghorn sumac,eng,Integrated Taxonomic Information System (ITIS),102301608,NA,NA,NA
3190538,staghorn sumac,,NCBI Taxonomy,103115094,NA,NA,NA
3190538,staghorn sumac,eng,GRIN Taxonomy,101308342,NA,NA,NA
3190538,sumac amarante,fra,GRIN Taxonomy,101308342,NA,NA,NA
3190538,sumac deVirginie,fra,GRIN Taxonomy,101308342,NA,NA,NA
3190538,sumach pálkový,ces,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,torzsás szömörce,hun,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,velvet sumac,eng,GRIN Taxonomy,101308342,NA,NA,NA
3190538,škumpa orobincová,ces,DAISIE - Inventory of alien invasive species in Europe,159510693,NA,NA,NA
3190538,Azijnboom,nld,Checklist Dutch Species Register - Nederlands Soortenregister,152476840,TRUE,NA,NA
3190538,Stag's-horn Sumach,eng,United Kingdom Species Inventory (UKSI),180098463,TRUE,NA,NA
3190538,Staghorn Sumac,eng,The IUCN Red List of Threatened Species,176778221,TRUE,NA,NA
3190538,rönnsumak,swe,Dyntaxa. Svensk taxonomisk databas,160018259,TRUE,SE,NA
3190538,staghorn sumac,eng,Database of Vascular Plants of Canada (VASCAN),100026930,TRUE,NA,NA
3190538,sumac vinaigrier,fra,Database of Vascular Plants of Canada (VASCAN),100026930,TRUE,NA,NA
3190538,Siwmac,cym,United Kingdom Species Inventory (UKSI),180098463,FALSE,NA,NA
3190538,Stag's-Horn Sumach,eng,United Kingdom Species Inventory (UKSI),180098463,FALSE,NA,NA
3190538,Velvet Sumac,eng,The IUCN Red List of Threatened Species,176778221,FALSE,NA,NA
3190538,Vinegar Tree,eng,Martha's Vineyard species checklist,202603996,FALSE,NA,NA
3190538,Vinegar Tree,eng,Checklist of Vermont Species,160779604,FALSE,US,NA
3190538,sumac amarante,fra,Database of Vascular Plants of Canada (VASCAN),100026930,FALSE,NA,NA
3190538,sumac amaranthe,fra,Database of Vascular Plants of Canada (VASCAN),100026930,FALSE,NA,NA
3190538,velvet sumac,eng,Database of Vascular Plants of Canada (VASCAN),100026930,FALSE,NA,NA
3190538,vinaigrier,fra,Database of Vascular Plants of Canada (VASCAN),100026930,FALSE,NA,NA
3190538,vinegar tree,eng,Database of Vascular Plants of Canada (VASCAN),100026930,FALSE,NA,NA
5352251,Almindelig robinie,dan,National checklist of all species occurring in Denmark,168565904,NA,DK,NA
5352251,Baltažiedė robinija,lit,DAISIE - Inventory of alien invasive species in Europe,159514375,NA,NA,NA
5352251,Black Locust,eng,Martha's Vineyard species checklist,202603218,NA,NA,NA
5352251,Black Locust,eng,Checklist of Vermont Species,160785672,NA,US,NA
5352251,Black locust,eng,DAISIE - Inventory of alien invasive species in Europe,159514375,NA,NA,NA
5352251,Black locust,eng,Invasive Alien Species in Belgium - HARMONIA database,113794899,NA,BE,NA
5352251,Falsa Acacia,ita,DAISIE - Inventory of alien invasive species in Europe,159514375,NA,NA,NA
5352251,Falsche Akazie,deu,DAISIE - Inventory of alien invasive species in Europe,159514375,NA,NA,NA
5352251,False Acacia,eng,Checklist of Vermont Species,160785672,NA,US,NA
5352251,False Acacia,eng,Martha's Vineyard species checklist,202603218,NA,NA,NA
5352251,False acacia,eng,DAISIE - Inventory of alien invasive species in Europe,159514375,NA,NA,NA
5352251,False-Acacia,eng,Checklist of Vermont Species,160785672,NA,US,NA
5352251,False-Acacia,eng,Martha's Vineyard species checklist,202603218,NA,NA,NA
5352251,False-acacia,eng,DAISIE - Inventory of alien invasive species in Europe,159514375,NA,NA,NA
5352251,Gewone robinia,nld,Invasive Alien Species in Belgium - HARMONIA database,113794899,NA,BE,NA
5352251,Gewöhnliche Robinie,deu,"Taxon list of vascular plants from Bavaria, Germany compiled in the context of the BFL project",116788816,NA,DE,NA
5352251,Gewöhnliche Robinie,deu,DAISIE - Inventory of alien invasive species in Europe,159514375,NA,NA,NA
5352251,Gewöhnliche Scheinakazie,deu,DAISIE - Inventory of alien invasive species in Europe,159514375,NA,NA,NA
5352251,Locust Tree,eng,Martha's Vineyard species checklist,202603218,NA,NA,NA
5352251,Locust Tree,eng,Checklist of Vermont Species,160785672,NA,US,NA
5352251,Post locust,,Global Invasive Species Database,100222925,NA,NA,NA
5352251,Robinia,ita,DAISIE - Inventory of alien invasive species in Europe,159514375,NA,NA,NA
5352251,Robinia,nld,DAISIE - Inventory of alien invasive species in Europe,159514375,NA,NA,NA
5352251,Robinia akacjowa,pol,DAISIE - Inventory of alien invasive species in Europe,159514375,NA,NA,NA
5352251,Robinia bat-ha'shita,heb,DAISIE - Inventory of alien invasive species in Europe,159514375,NA,NA,NA
5352251,Robinie,deu,DAISIE - Inventory of alien invasive species in Europe,159514375,NA,NA,NA
5352251,Robinie,deu,GRIN Taxonomy,101367066,NA,NA,NA
5352251,Robinie,dan,National checklist of all species occurring in Denmark,168565904,NA,DK,NA
